Id,Country,A01_interview_date,A03_quest_no,A04_start,A05_end,A06_province,A07_district,A08_ward,A09_village,A11_years_farm,A12_agr_assoc,B_no_membrs,_members_count,B11_remittance_money,B16_years_liv,B17_parents_liv,B18_sp_parents_liv,B19_grand_liv,B20_sp_grand_liv,C01_respondent_roof_type,C02_respondent_wall_type,C03_respondent_floor_type,C04_window_type,C05_buildings_in_compound,C06_rooms,C07_other_buildings,D_no_plots,D_plots_count,E01_water_use,E_no_group_count,E_yes_group_count,E17_no_enough_water,E18_months_no_water,E19_period_use,E20_exper_other,E21_other_meth,E22_res_change,E23_memb_assoc,E24_resp_assoc,E25_fees_water,E26_affect_conflicts,F04_need_money,F05_money_source,F05_money_source_other,F08_emply_lab,F09_du_labour,F10_liv_owned,F10_liv_owned_other,F_liv_count,F12_poultry,F13_du_look_aftr_cows,F14_items_owned,G01_no_meals,G02_months_lack_food,G03_no_food_mitigation,gps:Latitude,gps:Longitude,gps:Altitude,gps:Accuracy,instanceID
302,Moz,19/07/2017,170,2017-07-19T11:44:10.000Z,2017-07-19T11:55:32.000Z,Sofala,Nhamatanda,Lamego,Madangua,3,no,5,5,no,3,no,yes,no,yes,grass,sunbricks,earth,no,1,2,no,3,3,yes,,3.0,no,,3.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'solar_torch', 'mobile_phone']",3,"['Jan', 'Feb']","['rely_less_food', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11222346,33.48340619,701.0,10.0,uuid:34daa5f8-ab78-4b35-9f1d-47245acdc6ca
303,Moz,19/07/2017,171,2017-07-19T15:47:30.000Z,2017-07-19T16:02:57.000Z,Sofala,Nhamatanda,Lamego,Madangua,10,no,7,7,no,10,no,no,no,no,mabatisloping,burntbricks,cement,no,1,3,no,2,2,yes,,2.0,no,,10.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,no,no,"['bicycle', 'television', 'radio', 'solar_panel', 'solar_torch', 'electricity', 'table', 'mobile_phone', 'fridge']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'limit_portion', 'borrow_food']",-19.11222518,33.48350478,704.0,5.0,uuid:cb483f76-7902-4106-b552-ad5fc2e2ec77
304,Moz,19/07/2017,172,2017-07-19T16:03:50.000Z,2017-07-19T16:29:04.000Z,Sofala,Nhamatanda,Lamego,Madangua,30,no,5,5,yes,20,no,no,no,no,grass,muddaub,earth,no,1,2,no,4,4,yes,,4.0,no,,20.0,yes,no,,no,,no,never,no,,,no,yes,"['goats', 'pigs', 'poultry']",,3,yes,no,"['bicycle', 'radio', 'solar_panel', 'solar_torch']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'lab_ex_food']",-19.11219731,33.48345445,684.0,15.0,uuid:cbd0b040-2b8a-4bc7-8661-6c50d301a168
305,Moz,19/07/2017,173,2017-07-19T16:29:16.000Z,2017-07-19T16:41:43.000Z,Sofala,Nhamatanda,Lamego,Madangua,23,no,6,6,no,23,yes,no,yes,no,mabatisloping,burntbricks,earth,no,2,3,no,2,2,yes,,2.0,no,,20.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,"['bicycle', 'radio', 'solar_panel']",3,"['Jan', 'Dec']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.11221544,33.4834675,697.0,10.0,uuid:ccbfaec0-dd21-40d0-8c5b-dba74c593efd
306,Moz,19/07/2017,174,2017-07-19T16:43:33.000Z,2017-07-19T16:54:47.000Z,Sofala,Nhamatanda,Lamego,Madangua,15,no,4,4,yes,13,yes,no,no,no,grass,muddaub,earth,no,1,2,no,2,2,yes,,2.0,no,,10.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,no,no,"['bicycle', 'radio', 'mobile_phone']",3,"['Jan', 'Oct', 'Nov', 'Dec']","['limit_variety', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11218126,33.48349666,702.0,7.0,uuid:402ead38-98d8-4ec4-8aac-9be71d797947
307,Moz,19/07/2017,175,2017-07-19T16:54:50.000Z,2017-07-19T17:11:48.000Z,Sofala,Nhamatanda,Lamego,Madangua,19,no,9,9,no,17,yes,no,yes,no,grass,muddaub,earth,no,3,3,no,4,4,yes,,4.0,no,,17.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,"['motorcyle', 'radio', 'solar_torch']",3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.11218621,33.48344957,702.0,9.0,uuid:63b9fe42-e366-476b-a6b5-6cfc0032381f
308,Moz,20/07/2017,176,2017-07-20T04:41:56.000Z,2017-07-20T04:58:07.000Z,Sofala,Nhamatanda,Lamego,Madangua,20,no,10,10,no,30,yes,yes,yes,yes,mabatisloping,burntbricks,earth,no,1,3,no,2,2,yes,,2.0,no,,20.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'table']",2,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'reduce_meals', 'restrict_adults', 'borrow_food', 'lab_ex_food']",-19.11201461,33.48341571,747.0,11.0,uuid:dba91fea-bc88-464e-9e6e-763fafd82a29
309,Moz,20/07/2017,177,2017-07-20T04:58:14.000Z,2017-07-20T05:09:57.000Z,Sofala,Nhamatanda,Lamego,Madangua,3,no,5,5,no,17,no,no,no,no,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,no,,3.0,yes,no,,no,,no,never,no,,,no,yes,"['goats', 'pigs']",,2,yes,no,"['television', 'radio', 'mobile_phone']",3,"['Jan', 'Feb']","['rely_less_food', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11215612,33.48341474,716.0,10.0,uuid:170b87e6-46c3-491a-a31c-9c8be40be862
310,Moz,20/07/2017,178,2017-07-20T05:11:55.000Z,2017-07-20T05:28:02.000Z,Sofala,Nhamatanda,Lamego,Madangua,45,no,10,10,no,40,no,no,no,no,grass,muddaub,earth,no,3,1,no,3,3,yes,,3.0,no,,40.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['bicycle', 'mobile_phone']",3,"['Jan', 'Feb', 'Nov', 'Dec']","['rely_less_food', 'borrow_food', 'go_forest']",-19.11217484,33.48339463,717.0,5.0,uuid:a5247389-a739-41e2-82da-4cd6a9903757
311,Moz,24/07/2017,179,2017-07-24T04:51:43.000Z,2017-07-24T16:58:19.000Z,Sofala,Nhamatanda,Lamego,Madangua,12,no,6,6,no,15,yes,yes,yes,yes,mabatisloping,sunbricks,earth,no,1,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,yes,"['goats', 'pigs', 'poultry']",,3,yes,no,"['motorcyle', 'radio', 'solar_torch', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'restrict_adults', 'borrow_food', 'go_forest', 'lab_ex_food']",-19.33407781,34.31642189,-3.0,3.0,uuid:b53acc44-ab9a-474e-943d-d81c32e0304f
312,Moz,24/07/2017,180,2017-07-24T05:14:10.000Z,2017-07-24T16:58:42.000Z,Sofala,Nhamatanda,Lamego,Madangua,10,no,5,5,no,5,yes,yes,yes,yes,mabatisloping,burntbricks,cement,no,1,3,no,2,2,yes,,2.0,no,,3.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['radio', 'sterio', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion']",-19.33409091,34.31629507,36.0,5.0,uuid:e1a0e35e-b93f-447f-b64c-36434883a4e2
313,Moz,24/07/2017,181,2017-07-24T09:45:53.000Z,2017-07-24T10:06:54.000Z,Sofala,Nhamatanda,Lamego,Madangua,7,no,8,8,no,7,no,no,no,no,mabatisloping,burntbricks,earth,no,2,2,no,3,3,no,3.0,,,,,,,,,,,,,,,no,no,['oxen'],,1,no,no,"['bicycle', 'radio', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety']",-19.4064424,34.43747345,-19.0,5.0,uuid:786eff8c-0020-4603-8dce-d72fc6739003
314,Moz,24/07/2017,182,2017-07-24T10:13:41.000Z,2017-07-24T16:59:00.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,5,5,no,5,yes,yes,yes,yes,mabatisloping,burntbricks,cement,no,1,3,no,2,2,no,2.0,,,,,,,,,,,,,,,no,yes,['none'],,1,yes,no,"['bicycle', 'sterio', 'cow_plough', 'solar_panel', 'sofa_set']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'borrow_food', 'day_night_hungry', 'lab_ex_food']",-19.40654201,34.43746759,-17.0,10.0,uuid:fb7248ba-5ace-46d1-9e2d-e6dd5e23e468
315,Moz,24/07/2017,183,2017-07-24T10:26:04.000Z,2017-07-24T10:39:59.000Z,Sofala,Nhamatanda,Lamego,Madangua,3,no,5,5,yes,3,no,no,no,no,mabatisloping,burntbricks,cement,yes,1,3,yes,3,3,yes,,3.0,no,,3.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['bicycle', 'television', 'radio', 'sterio', 'table', 'sofa_set', 'mobile_phone', 'fridge']",3,['none'],['na'],-19.40647934,34.43747881,-22.0,13.0,uuid:0f19c5dc-7222-4e1b-b000-a326d1f95dad
316,Moz,24/07/2017,184,2017-07-24T12:54:14.000Z,2017-07-24T13:09:10.000Z,Sofala,Nhamatanda,Lamego,Lamego - Madangua,10,no,8,8,no,10,no,no,no,no,mabatisloping,burntbricks,cement,no,1,2,no,2,2,yes,,2.0,no,,1.0,yes,no,,no,,no,never,no,,,yes,no,['poultry'],,1,yes,no,"['motorcyle', 'bicycle', 'television', 'radio', 'sterio', 'solar_panel', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Feb']","['rely_less_food', 'limit_variety', 'reduce_meals', 'go_forest']",-19.40667636,34.43746277,0.0,5.0,uuid:707bdb52-ad0f-43d5-8fd8-ad6cdce122b9
317,Moz,24/07/2017,185,2017-07-24T13:09:36.000Z,2017-07-24T13:21:14.000Z,Sofala,Nhamatanda,Lamego,Madangua,35,yes,4,4,yes,4,no,no,no,no,mabatisloping,burntbricks,cement,yes,1,3,no,4,4,yes,,4.0,yes,['Dec'],35.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,"['bicycle', 'radio', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['go_forest', 'lab_ex_food']",-19.4065507,34.43743141,14.0,12.0,uuid:cb1086cf-50e9-47e8-8ae9-eab03238b3b4
318,Moz,24/07/2017,186,2017-07-24T15:05:20.000Z,2017-07-24T15:32:11.000Z,Sofala,Nhamatanda,Lamego,Madangua,7,no,6,6,no,10,no,no,no,no,grass,muddaub,earth,yes,2,1,yes,5,5,yes,,5.0,yes,"['Sept', 'Oct', 'Nov']",7.0,yes,no,,no,,no,never,no,,,no,yes,"['goats', 'pigs', 'poultry']",,3,no,no,"['bicycle', 'table', 'mobile_phone']",2,"['Jan', 'Feb']","['rely_less_food', 'limit_variety', 'go_forest']",-19.27284544,34.20390833,76.0,5.0,uuid:877b4334-b938-4b5a-acdf-7d856d9f48d1
319,Moz,24/07/2017,187,2017-07-24T16:33:57.000Z,2017-07-24T16:45:20.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,6,6,no,5,no,no,no,no,mabatisloping,burntbricks,cement,no,1,3,yes,2,2,no,2.0,,,,,,,,,,,,,,,yes,no,['goats'],,1,no,no,"['bicycle', 'radio', 'solar_panel', 'table']",2,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'borrow_food', 'go_forest']",-19.27286151,34.20393386,54.0,5.0,uuid:a73ff65b-9b63-4936-b0dc-425ee1460d54
320,Moz,24/07/2017,188,2017-07-24T16:45:39.000Z,2017-07-24T16:57:09.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,no,3,3,no,5,no,no,no,no,mabatisloping,burntbricks,cement,yes,1,2,no,1,1,no,1.0,,,,,,,,,,,,,,,no,no,['none'],,1,no,no,"['bicycle', 'radio', 'electricity', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food']",-19.27285846,34.20390732,64.0,3.0,uuid:f25842db-6aa6-46ba-a105-ceda9f423957
321,Moz,07/07/2017,113,2017-07-07T17:18:13.000Z,2017-07-24T17:00:52.000Z,Sofala,Nhamatanda,Lamego,Massequece,55,no,1,1,yes,60,no,no,no,no,grass,muddaub,earth,yes,1,1,no,1,1,yes,,1.0,no,,2.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,,2,"['Jan', 'Dec']","['limit_portion', 'reduce_meals', 'borrow_food', 'seek_government']",-14.7174565,34.35393313,1261.0,72.0,uuid:dbcf8573-60c8-46f0-818d-048965b81683
322,Moz,25/07/2017,190,2017-07-25T10:53:07.000Z,2017-07-25T11:10:34.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,no,6,6,no,27,no,no,no,no,mabatisloping,burntbricks,cement,yes,2,2,no,3,3,yes,,3.0,no,,1.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['television', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['reduce_meals', 'borrow_food']",-19.41217768,34.44026935,22.0,11.0,uuid:3c85d8d3-22f9-4208-a40a-ec7a35081d85
323,Moz,01/12/2016,1,2017-08-08T11:54:54.000Z,2017-08-08T13:59:46.000Z,Manica,Vanduzi,Vanduzi,Belas,17,yes,2,2,yes,17,no,no,no,no,grass,muddaub,earth,no,3,1,no,5,5,yes,,5.0,yes,"['Sept', 'Oct', 'Nov', 'Dec']",3.0,yes,yes,['avail_money'],yes,no,yes,never,no,,,yes,no,"['oxen', 'cows', 'poultry']",,3,yes,no,"['bicycle', 'radio', 'cow_plough', 'solar_torch', 'mobile_phone']",2,['Jan'],['seek_government'],-19.11734948,33.47660169,699.0,5.0,uuid:fa93a7dd-5b9a-4663-9302-76d20096ba52
324,Moz,01/12/2016,2,2017-08-09T11:07:27.000Z,2017-08-09T11:53:48.000Z,Manica,Vanduzi,Vanduzi,Belas,9,yes,6,6,no,9,yes,no,no,no,mabatisloping,burntbricks,cement,no,3,4,no,4,4,yes,,4.0,yes,"['Aug', 'Sept', 'Oct']",3.0,yes,yes,['train_outside_org'],no,,no,never,no,,,no,no,"['cows', 'goats', 'pigs', 'poultry']",,4,yes,no,"['bicycle', 'radio', 'sterio', 'cow_plough', 'solar_panel', 'solar_torch']",3,"['Jan', 'Feb']","['rely_less_food', 'go_forest', 'seek_government']",-19.11739121,33.47659249,716.0,5.0,uuid:126ed6ff-d601-47c0-8b5b-8aa39d7b94f5
325,Moz,01/12/2016,3,2017-08-09T11:55:38.000Z,2017-08-09T12:43:36.000Z,Manica,Vanduzi,Vanduzi,Belas,24,yes,5,5,yes,21,no,yes,no,yes,grass,muddaub,earth,no,1,2,no,3,3,yes,,3.0,yes,"['Aug', 'Sept', 'Oct', 'Nov', 'Dec']",3.0,yes,yes,['train_outside_org'],yes,no,no,frequently,no,,,no,no,"['goats', 'pigs', 'poultry']",,3,yes,no,"['bicycle', 'television', 'solar_panel', 'solar_torch', 'mobile_phone']",3,"['Sept', 'Oct', 'Nov', 'Dec']","['reduce_meals', 'borrow_food', 'seek_government']",-19.11738955,33.47659911,707.0,5.0,uuid:3c853174-090b-45be-ac26-254b083ed156
326,Moz,01/12/2016,4,2017-08-09T12:43:54.000Z,2017-08-09T14:03:41.000Z,Manica,Vanduzi,Vanduzi,Belas,13,yes,12,12,no,15,yes,yes,yes,yes,mabatisloping,burntbricks,cement,no,4,2,no,6,6,yes,,6.0,yes,"['Sept', 'Oct', 'Nov']",1.0,yes,yes,['train_outside_org'],no,,no,frequently,no,,,no,no,"['cows', 'goats', 'poultry']",,3,yes,no,"['bicycle', 'radio', 'sterio', 'cow_plough', 'solar_torch', 'table', 'mobile_phone']",3,"['Oct', 'Nov', 'Dec']",['limit_variety'],-19.11737137,33.47655563,702.0,5.0,uuid:dcbb8590-15ee-493a-9896-2062a901fcfe
327,Moz,01/12/2016,5,2017-08-10T09:21:21.000Z,2017-08-10T11:35:48.000Z,Manica,Vanduzi,Vanduzi,Belas,7,yes,10,10,no,28,yes,yes,yes,yes,grass,sunbricks,earth,no,2,1,no,2,2,yes,,2.0,yes,"['Sept', 'Oct']",7.0,yes,yes,"['obtn_more_water', 'less_work']",yes,no,yes,never,no,,,no,no,['cows'],,1,no,no,"['bicycle', 'table', 'mobile_phone']",2,"['Aug', 'Sept', 'Oct']",['limit_variety'],-19.11732142,33.4765294,714.0,11.0,uuid:62decb21-69a2-4a25-9610-7460aab3c9ac
328,Moz,01/12/2016,6,2017-08-10T11:38:30.000Z,2017-08-10T12:44:31.000Z,Manica,Vanduzi,Vanduzi,Belas,2,yes,3,3,no,15,yes,yes,no,yes,mabatisloping,burntbricks,earth,no,1,2,yes,1,1,yes,,1.0,yes,"['Sept', 'Oct', 'Nov']",2.0,yes,no,,yes,no,yes,never,no,,,no,no,['poultry'],,1,yes,no,"['bicycle', 'radio', 'sterio', 'solar_torch', 'table', 'mobile_phone']",2,"['Sept', 'Oct', 'Nov', 'Dec']",['limit_variety'],-19.1174066,33.4765576,0.0,21.6,uuid:4b03f943-3ce7-4379-992a-9f65f1b7b05a
329,Moz,01/12/2016,7,2017-08-10T12:52:37.000Z,2017-08-10T13:38:49.000Z,Manica,Vanduzi,Vanduzi,Belas,7,yes,5,5,no,32,no,no,no,no,grass,sunbricks,earth,no,2,1,no,2,2,yes,,2.0,yes,"['Sept', 'Oct', 'Nov']",7.0,yes,no,,yes,no,yes,never,no,,,no,yes,['poultry'],,1,yes,no,"['sterio', 'solar_panel', 'solar_torch', 'mobile_phone']",3,"['Aug', 'Sept', 'Oct', 'Nov']",['lab_ex_food'],-19.1174066,33.4765576,0.0,20.1,uuid:afd25082-1857-442c-9296-b911b27751d5
330,Moz,01/12/2016,8,2017-08-11T09:03:05.000Z,2017-08-11T11:16:35.000Z,Manica,Vanduzi,Vanduzi,Belas,5,yes,5,5,no,25,yes,no,yes,no,mabatisloping,burntbricks,earth,no,2,2,no,3,3,yes,,3.0,yes,"['Aug', 'Sept', 'Oct', 'Nov']",2.0,yes,yes,"['obtn_more_water', 'less_work']",yes,no,yes,never,no,,,yes,no,['none'],,1,no,no,"['computer', 'radio', 'sterio', 'cow_plough', 'solar_panel', 'table', 'mobile_phone']",3,"['Oct', 'Nov', 'Dec']","['limit_portion', 'reduce_meals']",-19.11739911,33.47657075,713.0,13.0,uuid:a56f105a-6f25-48a1-9a24-a32211dcfe31
331,Moz,01/12/2016,9,2017-08-11T11:28:04.000Z,2017-08-11T12:53:59.000Z,Manica,Va,Vanduzi,Belas,16,yes,8,8,no,39,yes,yes,no,no,mabatipitched,sunbricks,cement,yes,2,3,no,3,3,yes,,3.0,no,,1.0,yes,yes,['less_work'],yes,no,no,never,yes,['farming'],,yes,no,"['oxen', 'goats', 'poultry']",,3,yes,no,"['television', 'radio', 'cow_plough', 'solar_panel', 'solar_torch', 'table', 'mobile_phone']",3,['none'],['na'],-19.11739116,33.47658977,718.0,10.0,uuid:009fc260-87cd-4acb-b695-24bff2c44cb6
332,Moz,21/08/2017,191,2017-08-15T05:18:46.000Z,2017-08-21T06:10:54.000Z,Sofala,Nhamatanda,Lamego,Madangua,15,yes,4,4,no,50,no,yes,no,yes,grass,sunbricks,earth,no,2,1,no,2,2,yes,,2.0,no,,15.0,yes,no,,no,,no,never,no,,,yes,no,['cows'],,1,yes,no,"['bicycle', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food']",-19.1115104,33.4759125,713.4000244,21.813,uuid:61f243ba-786e-4acb-9fb7-777e339622c7
333,Moz,21/08/2017,192,2017-08-21T06:19:05.000Z,2017-08-21T06:50:50.000Z,Sofala,Nhamatanda,Lamego,Madangua,17,yes,12,12,no,18,no,no,no,no,mabatisloping,burntbricks,cement,no,5,3,no,3,3,yes,,3.0,no,,17.0,yes,no,,yes,yes,yes,never,yes,"['farming', 'wages', 'business']",,yes,yes,['poultry'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'electricity', 'mobile_phone']",3,"['Jan', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'lab_ex_food']",-19.11147603,33.47614013,699.0,25.0,uuid:be47bcee-3b40-492a-9219-6b19d7e53be4
334,Moz,21/08/2017,193,2017-08-21T10:31:06.000Z,2017-08-21T10:50:24.000Z,Sofala,Nhamatanda,Lamego,Madangua,60,yes,6,6,no,51,yes,no,yes,no,mabatisloping,cement,cement,yes,2,3,no,2,2,yes,,2.0,no,,6.0,yes,no,,yes,yes,yes,never,no,,,yes,no,['none'],,1,no,no,"['bicycle', 'television', 'radio', 'electricity', 'table', 'sofa_set', 'mobile_phone', 'fridge']",3,"['Jan', 'Feb', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals']",-19.40793648,33.29214318,607.0,17.0,uuid:76d38063-777a-4cec-8fad-caba34499145
335,Moz,21/08/2017,194,2017-08-21T10:50:30.000Z,2017-08-21T11:13:21.000Z,Sofala,Nhamatanda,Lamego,Madangua,8,yes,8,8,no,13,no,no,no,no,mabatisloping,burntbricks,cement,yes,1,4,no,2,2,yes,,2.0,no,,8.0,yes,yes,['avail_money'],yes,yes,yes,frequently,no,,,yes,no,"['oxen', 'cows']",,2,yes,no,"['motorcyle', 'bicycle', 'television', 'electricity', 'table', 'mobile_phone', 'fridge']",3,"['Jan', 'Feb', 'Mar']",['na'],-19.40803975,33.29180602,598.0,13.0,uuid:f6a8cfeb-419b-4852-ad03-e2bd75a1e52e
336,Moz,21/08/2017,195,2017-08-21T11:14:03.000Z,2017-08-21T11:28:32.000Z,Sofala,Nhamatanda,Lamego,Madangua,15,yes,3,3,no,40,yes,no,yes,no,mabatisloping,burntbricks,cement,no,1,3,no,2,2,yes,,2.0,no,,15.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,yes,yes,"['bicycle', 'radio', 'sofa_set']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.40794986,33.29208865,588.0,7.0,uuid:02d6de35-3dc6-4729-b82d-ad59c94ed789
337,Moz,21/08/2017,196,2017-08-21T13:07:57.000Z,2017-08-21T13:22:51.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,yes,7,7,yes,40,no,yes,no,yes,grass,sunbricks,earth,no,2,3,no,2,2,yes,,2.0,yes,"['Sept', 'Oct']",5.0,yes,no,,no,,no,never,no,,,yes,no,"['goats', 'poultry']",,2,yes,no,"['bicycle', 'radio', 'mobile_phone']",3,"['Jan', 'Feb']","['rely_less_food', 'limit_portion', 'reduce_meals']",-19.11140353,33.47609595,730.0,28.0,uuid:30777507-6d70-4837-9bd9-a2b4587f3f39
338,Moz,21/08/2017,197,2017-08-21T13:44:42.000Z,2017-08-21T14:01:45.000Z,Sofala,Nhamatanda,Lamego,Madangua,30,yes,9,9,yes,30,no,yes,no,yes,grass,sunbricks,earth,no,3,2,no,2,2,yes,,2.0,no,,30.0,yes,no,,no,,no,never,no,,,yes,no,"['goats', 'poultry']",,2,yes,no,"['bicycle', 'solar_panel']",3,"['Jan', 'Dec']","['rely_less_food', 'reduce_meals', 'restrict_adults', 'borrow_food']",-19.11147023,33.47612499,705.0,39.0,uuid:74c5d3b9-775d-4aa6-80b2-931c169198cb
339,Moz,21/08/2017,199,2017-08-21T14:38:13.000Z,2017-08-21T15:06:45.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,yes,9,9,no,17,no,yes,no,yes,mabatisloping,burntbricks,cement,no,4,3,no,3,3,yes,,3.0,yes,"['Sept', 'Oct']",1.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_portion', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.1115104,33.4759125,713.4000244,21.836,uuid:27fc9dcb-aef9-4068-8464-1466fccdbe97
340,Moz,21/08/2017,198,2017-08-22T04:18:31.000Z,2017-08-23T06:22:40.000Z,Sofala,Nhamatanda,Lamego,Nguinea,18,no,6,6,no,18,no,yes,no,yes,grass,muddaub,earth,no,2,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'sterio', 'solar_panel', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'restrict_adults', 'lab_ex_food']",-19.11218866,33.48341368,735.0,5.0,uuid:f4e489af-a8b2-4dec-9b59-3baf390206bf
341,Moz,21/08/2017,200,2017-08-22T04:38:27.000Z,2017-08-22T08:27:40.000Z,Sofala,Nhamatanda,Lamego,Madangua,40,yes,3,3,yes,40,no,no,no,no,grass,sunbricks,earth,no,2,1,no,3,3,yes,,3.0,no,,6.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,no,no,"['solar_panel', 'solar_torch', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'limit_portion', 'lab_ex_food']",-19.1126712,33.4764327,0.0,1902.0,uuid:bd3d281a-6782-4d9a-bd69-d5736bc30df9
342,Moz,22/08/2017,201,2017-08-22T09:26:55.000Z,2017-08-22T09:51:58.000Z,Sofala,Nhamatanda,Lamego,Madangua,10,yes,10,10,no,40,yes,yes,yes,yes,mabatisloping,burntbricks,cement,no,1,3,no,2,2,yes,,2.0,no,,10.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'table', 'mobile_phone']",2,"['Jan', 'Oct', 'Dec']","['rely_less_food', 'reduce_meals']",-19.1114042,33.4759344,0.0,23.514,uuid:d2b25f5f-4359-42ef-99bd-ffb59cfc8407
343,Moz,22/08/2017,202,2017-08-22T09:52:02.000Z,2017-08-22T10:07:46.000Z,Sofala,Nhamatanda,Lamego,Nguinea,18,no,2,2,no,25,yes,yes,yes,yes,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,no,,16.0,yes,no,,no,,no,never,no,,,yes,no,['poultry'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals']",-19.1114087,33.4759125,0.0,22.567,uuid:46ce8db9-5c01-48af-8b77-0d1f0d5fc258
344,Moz,22/08/2017,203,2017-08-22T10:10:14.000Z,2017-08-22T10:24:23.000Z,Sofala,Nhamatanda,Lamego,Nguinea,19,no,10,10,no,22,no,no,no,no,grass,muddaub,earth,no,3,2,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,"['goats', 'poultry']",,2,yes,no,"['bicycle', 'solar_panel', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'go_forest']",-19.11138608,33.47606571,733.0,118.0,uuid:2abe07c7-4efa-4d0e-8e19-8712bd987845
